Date,INDPRO
2009-05-13,85.0665
2009-05-14,85.0665
2009-05-15,85.0665
2009-05-18,85.0665
2009-05-19,85.0665
2009-05-20,85.0665
2009-05-21,85.0665
2009-05-22,85.0665
2009-05-26,85.0665
2009-05-27,85.0665
2009-05-28,85.0665
2009-05-29,85.0665
2009-06-01,84.7459
2009-06-02,84.7459
2009-06-03,84.7459
2009-06-04,84.7459
2009-06-05,84.7459
2009-06-08,84.7459
2009-06-09,84.7459
2009-06-10,84.7459
2009-06-11,84.7459
2009-06-12,84.7459
2009-06-15,84.7459
2009-06-16,84.7459
2009-06-17,84.7459
2009-06-18,84.7459
2009-06-19,84.7459
2009-06-22,84.7459
2009-06-23,84.7459
2009-06-24,84.7459
2009-06-25,84.7459
2009-06-26,84.7459
2009-06-29,84.7459
2009-06-30,84.7459
2009-07-01,85.7027
2009-07-02,85.7027
2009-07-06,85.7027
2009-07-07,85.7027
2009-07-08,85.7027
2009-07-09,85.7027
2009-07-10,85.7027
2009-07-13,85.7027
2009-07-14,85.7027
2009-07-15,85.7027
2009-07-16,85.7027
2009-07-17,85.7027
2009-07-20,85.7027
2009-07-21,85.7027
2009-07-22,85.7027
2009-07-23,85.7027
2009-07-24,85.7027
2009-07-27,85.7027
2009-07-28,85.7027
2009-07-29,85.7027
2009-07-30,85.7027
2009-07-31,85.7027
2009-08-03,85.7027
2009-08-04,85.7027
2009-08-05,85.7027
2009-08-06,85.7027
2009-08-07,85.7027
2009-08-10,85.7027
2009-08-11,85.7027
2009-08-12,85.7027
2009-08-13,85.7027
2009-08-14,85.7027
2009-08-17,85.7027
2009-08-18,85.7027
2009-08-19,85.7027
2009-08-20,85.7027
2009-08-21,85.7027
2009-08-24,85.7027
2009-08-25,85.7027
2009-08-26,85.7027
2009-08-27,85.7027
2009-08-28,85.7027
2009-08-31,85.7027
2009-09-01,87.4063
2009-09-02,87.4063
2009-09-03,87.4063
2009-09-04,87.4063
2009-09-08,87.4063
2009-09-09,87.4063
2009-09-10,87.4063
2009-09-11,87.4063
2009-09-14,87.4063
2009-09-15,87.4063
2009-09-16,87.4063
2009-09-17,87.4063
2009-09-18,87.4063
2009-09-21,87.4063
2009-09-22,87.4063
2009-09-23,87.4063
2009-09-24,87.4063
2009-09-25,87.4063
2009-09-28,87.4063
2009-09-29,87.4063
2009-09-30,87.4063
2009-10-01,87.6419
2009-10-02,87.6419
2009-10-05,87.6419
2009-10-06,87.6419
2009-10-07,87.6419
2009-10-08,87.6419
2009-10-09,87.6419
2009-10-12,87.6419
2009-10-13,87.6419
2009-10-14,87.6419
2009-10-15,87.6419
2009-10-16,87.6419
2009-10-19,87.6419
2009-10-20,87.6419
2009-10-21,87.6419
2009-10-22,87.6419
2009-10-23,87.6419
2009-10-26,87.6419
2009-10-27,87.6419
2009-10-28,87.6419
2009-10-29,87.6419
2009-10-30,87.6419
2009-11-02,87.6419
2009-11-03,87.6419
2009-11-04,87.6419
2009-11-05,87.6419
2009-11-06,87.6419
2009-11-09,87.6419
2009-11-10,87.6419
2009-11-11,87.6419
2009-11-12,87.6419
2009-11-13,87.6419
2009-11-16,87.6419
2009-11-17,87.6419
2009-11-18,87.6419
2009-11-19,87.6419
2009-11-20,87.6419
2009-11-23,87.6419
2009-11-24,87.6419
2009-11-25,87.6419
2009-11-27,87.6419
2009-11-30,87.6419
2009-12-01,88.3793
2009-12-02,88.3793
2009-12-03,88.3793
2009-12-04,88.3793
2009-12-07,88.3793
2009-12-08,88.3793
2009-12-09,88.3793
2009-12-10,88.3793
2009-12-11,88.3793
2009-12-14,88.3793
2009-12-15,88.3793
2009-12-16,88.3793
2009-12-17,88.3793
2009-12-18,88.3793
2009-12-21,88.3793
2009-12-22,88.3793
2009-12-23,88.3793
2009-12-24,88.3793
2009-12-28,88.3793
2009-12-29,88.3793
2009-12-30,88.3793
2009-12-31,88.3793
2010-01-04,88.3793
2010-01-05,88.3793
2010-01-06,88.3793
2010-01-07,88.3793
2010-01-08,88.3793
2010-01-11,88.3793
2010-01-12,88.3793
2010-01-13,88.3793
2010-01-14,88.3793
2010-01-15,88.3793
2010-01-19,88.3793
2010-01-20,88.3793
2010-01-21,88.3793
2010-01-22,88.3793
2010-01-25,88.3793
2010-01-26,88.3793
2010-01-27,88.3793
2010-01-28,88.3793
2010-01-29,88.3793
2010-02-01,89.6779
2010-02-02,89.6779
2010-02-03,89.6779
2010-02-04,89.6779
2010-02-05,89.6779
2010-02-08,89.6779
2010-02-09,89.6779
2010-02-10,89.6779
2010-02-11,89.6779
2010-02-12,89.6779
2010-02-16,89.6779
2010-02-17,89.6779
2010-02-18,89.6779
2010-02-19,89.6779
2010-02-22,89.6779
2010-02-23,89.6779
2010-02-24,89.6779
2010-02-25,89.6779
2010-02-26,89.6779
2010-03-01,90.2928
2010-03-02,90.2928
2010-03-03,90.2928
2010-03-04,90.2928
2010-03-05,90.2928
2010-03-08,90.2928
2010-03-09,90.2928
2010-03-10,90.2928
2010-03-11,90.2928
2010-03-12,90.2928
2010-03-15,90.2928
2010-03-16,90.2928
2010-03-17,90.2928
2010-03-18,90.2928
2010-03-19,90.2928
2010-03-22,90.2928
2010-03-23,90.2928
2010-03-24,90.2928
2010-03-25,90.2928
2010-03-26,90.2928
2010-03-29,90.2928
2010-03-30,90.2928
2010-03-31,90.2928
2010-04-01,90.5991
2010-04-05,90.5991
2010-04-06,90.5991
2010-04-07,90.5991
2010-04-08,90.5991
2010-04-09,90.5991
2010-04-12,90.5991
2010-04-13,90.5991
2010-04-14,90.5991
2010-04-15,90.5991
2010-04-16,90.5991
2010-04-19,90.5991
2010-04-20,90.5991
2010-04-21,90.5991
2010-04-22,90.5991
2010-04-23,90.5991
2010-04-26,90.5991
2010-04-27,90.5991
2010-04-28,90.5991
2010-04-29,90.5991
2010-04-30,90.5991
2010-05-03,90.5991
2010-05-04,90.5991
2010-05-05,90.5991
2010-05-06,90.5991
2010-05-07,90.5991
2010-05-10,90.5991
2010-05-11,90.5991
2010-05-12,90.5991
2010-05-13,90.5991
2010-05-14,90.5991
2010-05-17,90.5991
2010-05-18,90.5991
2010-05-19,90.5991
2010-05-20,90.5991
2010-05-21,90.5991
2010-05-24,90.5991
2010-05-25,90.5991
2010-05-26,90.5991
2010-05-27,90.5991
2010-05-28,90.5991
2010-06-01,91.9928
2010-06-02,91.9928
2010-06-03,91.9928
2010-06-04,91.9928
2010-06-07,91.9928
2010-06-08,91.9928
2010-06-09,91.9928
2010-06-10,91.9928
2010-06-11,91.9928
2010-06-14,91.9928
2010-06-15,91.9928
2010-06-16,91.9928
2010-06-17,91.9928
2010-06-18,91.9928
2010-06-21,91.9928
2010-06-22,91.9928
2010-06-23,91.9928
2010-06-24,91.9928
2010-06-25,91.9928
2010-06-28,91.9928
2010-06-29,91.9928
2010-06-30,91.9928
2010-07-01,92.3421
2010-07-02,92.3421
2010-07-06,92.3421
2010-07-07,92.3421
2010-07-08,92.3421
2010-07-09,92.3421
2010-07-12,92.3421
2010-07-13,92.3421
2010-07-14,92.3421
2010-07-15,92.3421
2010-07-16,92.3421
2010-07-19,92.3421
2010-07-20,92.3421
2010-07-21,92.3421
2010-07-22,92.3421
2010-07-23,92.3421
2010-07-26,92.3421
2010-07-27,92.3421
2010-07-28,92.3421
2010-07-29,92.3421
2010-07-30,92.3421
2010-08-02,92.3421
2010-08-03,92.3421
2010-08-04,92.3421
2010-08-05,92.3421
2010-08-06,92.3421
2010-08-09,92.3421
2010-08-10,92.3421
2010-08-11,92.3421
2010-08-12,92.3421
2010-08-13,92.3421
2010-08-16,92.3421
2010-08-17,92.3421
2010-08-18,92.3421
2010-08-19,92.3421
2010-08-20,92.3421
2010-08-23,92.3421
2010-08-24,92.3421
2010-08-25,92.3421
2010-08-26,92.3421
2010-08-27,92.3421
2010-08-30,92.3421
2010-08-31,92.3421
2010-09-01,92.9537
2010-09-02,92.9537
2010-09-03,92.9537
2010-09-07,92.9537
2010-09-08,92.9537
2010-09-09,92.9537
2010-09-10,92.9537
2010-09-13,92.9537
2010-09-14,92.9537
2010-09-15,92.9537
2010-09-16,92.9537
2010-09-17,92.9537
2010-09-20,92.9537
2010-09-21,92.9537
2010-09-22,92.9537
2010-09-23,92.9537
2010-09-24,92.9537
2010-09-27,92.9537
2010-09-28,92.9537
2010-09-29,92.9537
2010-09-30,92.9537
2010-10-01,92.6903
2010-10-04,92.6903
2010-10-05,92.6903
2010-10-06,92.6903
2010-10-07,92.6903
2010-10-08,92.6903
2010-10-11,92.6903
2010-10-12,92.6903
2010-10-13,92.6903
2010-10-14,92.6903
2010-10-15,92.6903
2010-10-18,92.6903
2010-10-19,92.6903
2010-10-20,92.6903
2010-10-21,92.6903
2010-10-22,92.6903
2010-10-25,92.6903
2010-10-26,92.6903
2010-10-27,92.6903
2010-10-28,92.6903
2010-10-29,92.6903
2010-11-01,92.7709
2010-11-02,92.7709
2010-11-03,92.7709
2010-11-04,92.7709
2010-11-05,92.7709
2010-11-08,92.7709
2010-11-09,92.7709
2010-11-10,92.7709
2010-11-11,92.7709
2010-11-12,92.7709
2010-11-15,92.7709
2010-11-16,92.7709
2010-11-17,92.7709
2010-11-18,92.7709
2010-11-19,92.7709
2010-11-22,92.7709
2010-11-23,92.7709
2010-11-24,92.7709
2010-11-26,92.7709
2010-11-29,92.7709
2010-11-30,92.7709
2010-12-01,93.6787
2010-12-02,93.6787
2010-12-03,93.6787
2010-12-06,93.6787
2010-12-07,93.6787
2010-12-08,93.6787
2010-12-09,93.6787
2010-12-10,93.6787
2010-12-13,93.6787
2010-12-14,93.6787
2010-12-15,93.6787
2010-12-16,93.6787
2010-12-17,93.6787
2010-12-20,93.6787
2010-12-21,93.6787
2010-12-22,93.6787
2010-12-23,93.6787
2010-12-27,93.6787
2010-12-28,93.6787
2010-12-29,93.6787
2010-12-30,93.6787
2010-12-31,93.6787
2011-01-03,93.6787
2011-01-04,93.6787
2011-01-05,93.6787
2011-01-06,93.6787
2011-01-07,93.6787
2011-01-10,93.6787
2011-01-11,93.6787
2011-01-12,93.6787
2011-01-13,93.6787
2011-01-14,93.6787
2011-01-18,93.6787
2011-01-19,93.6787
2011-01-20,93.6787
2011-01-21,93.6787
2011-01-24,93.6787
2011-01-25,93.6787
2011-01-26,93.6787
2011-01-27,93.6787
2011-01-28,93.6787
2011-01-31,93.6787
2011-02-01,93.1102
2011-02-02,93.1102
2011-02-03,93.1102
2011-02-04,93.1102
2011-02-07,93.1102
2011-02-08,93.1102
2011-02-09,93.1102
2011-02-10,93.1102
2011-02-11,93.1102
2011-02-14,93.1102
2011-02-15,93.1102
2011-02-16,93.1102
2011-02-17,93.1102
2011-02-18,93.1102
2011-02-22,93.1102
2011-02-23,93.1102
2011-02-24,93.1102
2011-02-25,93.1102
2011-02-28,93.1102
2011-03-01,94.0788
2011-03-02,94.0788
2011-03-03,94.0788
2011-03-04,94.0788
2011-03-07,94.0788
2011-03-08,94.0788
2011-03-09,94.0788
2011-03-10,94.0788
2011-03-11,94.0788
2011-03-14,94.0788
2011-03-15,94.0788
2011-03-16,94.0788
2011-03-17,94.0788
2011-03-18,94.0788
2011-03-21,94.0788
2011-03-22,94.0788
2011-03-23,94.0788
2011-03-24,94.0788
2011-03-25,94.0788
2011-03-28,94.0788
2011-03-29,94.0788
2011-03-30,94.0788
2011-03-31,94.0788
2011-04-01,93.7749
2011-04-04,93.7749
2011-04-05,93.7749
2011-04-06,93.7749
2011-04-07,93.7749
2011-04-08,93.7749
2011-04-11,93.7749
2011-04-12,93.7749
2011-04-13,93.7749
2011-04-14,93.7749
2011-04-15,93.7749
2011-04-18,93.7749
2011-04-19,93.7749
2011-04-20,93.7749
2011-04-21,93.7749
2011-04-25,93.7749
2011-04-26,93.7749
2011-04-27,93.7749
2011-04-28,93.7749
2011-04-29,93.7749
2011-05-02,93.7749
2011-05-03,93.7749
2011-05-04,93.7749
2011-05-05,93.7749
2011-05-06,93.7749
2011-05-09,93.7749
2011-05-10,93.7749
2011-05-11,93.7749
2011-05-12,93.7749
2011-05-13,93.7749
2011-05-16,93.7749
2011-05-17,93.7749
2011-05-18,93.7749
2011-05-19,93.7749
2011-05-20,93.7749
2011-05-23,93.7749
2011-05-24,93.7749
2011-05-25,93.7749
2011-05-26,93.7749
2011-05-27,93.7749
2011-05-31,93.7749
2011-06-01,94.172
2011-06-02,94.172
2011-06-03,94.172
2011-06-06,94.172
2011-06-07,94.172
2011-06-08,94.172
2011-06-09,94.172
2011-06-10,94.172
2011-06-13,94.172
2011-06-14,94.172
2011-06-15,94.172
2011-06-16,94.172
2011-06-17,94.172
2011-06-20,94.172
2011-06-21,94.172
2011-06-22,94.172
2011-06-23,94.172
2011-06-24,94.172
2011-06-27,94.172
2011-06-28,94.172
2011-06-29,94.172
2011-06-30,94.172
2011-07-01,94.636
2011-07-05,94.636
2011-07-06,94.636
2011-07-07,94.636
2011-07-08,94.636
2011-07-11,94.636
2011-07-12,94.636
2011-07-13,94.636
2011-07-14,94.636
2011-07-15,94.636
2011-07-18,94.636
2011-07-19,94.636
2011-07-20,94.636
2011-07-21,94.636
2011-07-22,94.636
2011-07-25,94.636
2011-07-26,94.636
2011-07-27,94.636
2011-07-28,94.636
2011-07-29,94.636
2011-08-01,95.2749
2011-08-02,95.2749
2011-08-03,95.2749
2011-08-04,95.2749
2011-08-05,95.2749
2011-08-08,95.2749
2011-08-09,95.2749
2011-08-10,95.2749
2011-08-11,95.2749
2011-08-12,95.2749
2011-08-15,95.2749
2011-08-16,95.2749
2011-08-17,95.2749
2011-08-18,95.2749
2011-08-19,95.2749
2011-08-22,95.2749
2011-08-23,95.2749
2011-08-24,95.2749
2011-08-25,95.2749
2011-08-26,95.2749
2011-08-29,95.2749
2011-08-30,95.2749
2011-08-31,95.2749
2011-09-01,95.1961
2011-09-02,95.1961
2011-09-06,95.1961
2011-09-07,95.1961
2011-09-08,95.1961
2011-09-09,95.1961
2011-09-12,95.1961
2011-09-13,95.1961
2011-09-14,95.1961
2011-09-15,95.1961
2011-09-16,95.1961
2011-09-19,95.1961
2011-09-20,95.1961
2011-09-21,95.1961
2011-09-22,95.1961
2011-09-23,95.1961
2011-09-26,95.1961
2011-09-27,95.1961
2011-09-28,95.1961
2011-09-29,95.1961
2011-09-30,95.1961
2011-10-03,95.1961
2011-10-04,95.1961
2011-10-05,95.1961
2011-10-06,95.1961
2011-10-07,95.1961
2011-10-10,95.1961
2011-10-11,95.1961
2011-10-12,95.1961
2011-10-13,95.1961
2011-10-14,95.1961
2011-10-17,95.1961
2011-10-18,95.1961
2011-10-19,95.1961
2011-10-20,95.1961
2011-10-21,95.1961
2011-10-24,95.1961
2011-10-25,95.1961
2011-10-26,95.1961
2011-10-27,95.1961
2011-10-28,95.1961
2011-10-31,95.1961
2011-11-01,95.8485
2011-11-02,95.8485
2011-11-03,95.8485
2011-11-04,95.8485
2011-11-07,95.8485
2011-11-08,95.8485
2011-11-09,95.8485
2011-11-10,95.8485
2011-11-11,95.8485
2011-11-14,95.8485
2011-11-15,95.8485
2011-11-16,95.8485
2011-11-17,95.8485
2011-11-18,95.8485
2011-11-21,95.8485
2011-11-22,95.8485
2011-11-23,95.8485
2011-11-25,95.8485
2011-11-28,95.8485
2011-11-29,95.8485
2011-11-30,95.8485
2011-12-01,96.3571
2011-12-02,96.3571
2011-12-05,96.3571
2011-12-06,96.3571
2011-12-07,96.3571
2011-12-08,96.3571
2011-12-09,96.3571
2011-12-12,96.3571
2011-12-13,96.3571
2011-12-14,96.3571
2011-12-15,96.3571
2011-12-16,96.3571
2011-12-19,96.3571
2011-12-20,96.3571
2011-12-21,96.3571
2011-12-22,96.3571
2011-12-23,96.3571
2011-12-27,96.3571
2011-12-28,96.3571
2011-12-29,96.3571
2011-12-30,96.3571
2012-01-03,96.3571
2012-01-04,96.3571
2012-01-05,96.3571
2012-01-06,96.3571
2012-01-09,96.3571
2012-01-10,96.3571
2012-01-11,96.3571
2012-01-12,96.3571
2012-01-13,96.3571
2012-01-17,96.3571
2012-01-18,96.3571
2012-01-19,96.3571
2012-01-20,96.3571
2012-01-23,96.3571
2012-01-24,96.3571
2012-01-25,96.3571
2012-01-26,96.3571
2012-01-27,96.3571
2012-01-30,96.3571
2012-01-31,96.3571
2012-02-01,97.2435
2012-02-02,97.2435
2012-02-03,97.2435
2012-02-06,97.2435
2012-02-07,97.2435
2012-02-08,97.2435
2012-02-09,97.2435
2012-02-10,97.2435
2012-02-13,97.2435
2012-02-14,97.2435
2012-02-15,97.2435
2012-02-16,97.2435
2012-02-17,97.2435
2012-02-21,97.2435
2012-02-22,97.2435
2012-02-23,97.2435
2012-02-24,97.2435
2012-02-27,97.2435
2012-02-28,97.2435
2012-02-29,97.2435
2012-03-01,96.74
2012-03-02,96.74
2012-03-05,96.74
2012-03-06,96.74
2012-03-07,96.74
2012-03-08,96.74
2012-03-09,96.74
2012-03-12,96.74
2012-03-13,96.74
2012-03-14,96.74
2012-03-15,96.74
2012-03-16,96.74
2012-03-19,96.74
2012-03-20,96.74
2012-03-21,96.74
2012-03-22,96.74
2012-03-23,96.74
2012-03-26,96.74
2012-03-27,96.74
2012-03-28,96.74
2012-03-29,96.74
2012-03-30,96.74
2012-04-02,96.74
2012-04-03,96.74
2012-04-04,96.74
2012-04-05,96.74
2012-04-09,96.74
2012-04-10,96.74
2012-04-11,96.74
2012-04-12,96.74
2012-04-13,96.74
2012-04-16,96.74
2012-04-17,96.74
2012-04-18,96.74
2012-04-19,96.74
2012-04-20,96.74
2012-04-23,96.74
2012-04-24,96.74
2012-04-25,96.74
2012-04-26,96.74
2012-04-27,96.74
2012-04-30,96.74
2012-05-01,97.6609
2012-05-02,97.6609
2012-05-03,97.6609
2012-05-04,97.6609
2012-05-07,97.6609
2012-05-08,97.6609
2012-05-09,97.6609
2012-05-10,97.6609
2012-05-11,97.6609
2012-05-14,97.6609
2012-05-15,97.6609
2012-05-16,97.6609
2012-05-17,97.6609
2012-05-18,97.6609
2012-05-21,97.6609
2012-05-22,97.6609
2012-05-23,97.6609
2012-05-24,97.6609
2012-05-25,97.6609
2012-05-29,97.6609
2012-05-30,97.6609
2012-05-31,97.6609
2012-06-01,97.6663
2012-06-04,97.6663
2012-06-05,97.6663
2012-06-06,97.6663
2012-06-07,97.6663
2012-06-08,97.6663
2012-06-11,97.6663
2012-06-12,97.6663
2012-06-13,97.6663
2012-06-14,97.6663
2012-06-15,97.6663
2012-06-18,97.6663
2012-06-19,97.6663
2012-06-20,97.6663
2012-06-21,97.6663
2012-06-22,97.6663
2012-06-25,97.6663
2012-06-26,97.6663
2012-06-27,97.6663
2012-06-28,97.6663
2012-06-29,97.6663
2012-07-02,97.6663
2012-07-03,97.6663
2012-07-05,97.6663
2012-07-06,97.6663
2012-07-09,97.6663
2012-07-10,97.6663
2012-07-11,97.6663
2012-07-12,97.6663
2012-07-13,97.6663
2012-07-16,97.6663
2012-07-17,97.6663
2012-07-18,97.6663
2012-07-19,97.6663
2012-07-20,97.6663
2012-07-23,97.6663
2012-07-24,97.6663
2012-07-25,97.6663
2012-07-26,97.6663
2012-07-27,97.6663
2012-07-30,97.6663
2012-07-31,97.6663
2012-08-01,97.4525
2012-08-02,97.4525
2012-08-03,97.4525
2012-08-06,97.4525
2012-08-07,97.4525
2012-08-08,97.4525
2012-08-09,97.4525
2012-08-10,97.4525
2012-08-13,97.4525
2012-08-14,97.4525
2012-08-15,97.4525
2012-08-16,97.4525
2012-08-17,97.4525
2012-08-20,97.4525
2012-08-21,97.4525
2012-08-22,97.4525
2012-08-23,97.4525
2012-08-24,97.4525
2012-08-27,97.4525
2012-08-28,97.4525
2012-08-29,97.4525
2012-08-30,97.4525
2012-08-31,97.4525
2012-09-04,97.4525
2012-09-05,97.4525
2012-09-06,97.4525
2012-09-07,97.4525
2012-09-10,97.4525
2012-09-11,97.4525
2012-09-12,97.4525
2012-09-13,97.4525
2012-09-14,97.4525
2012-09-17,97.4525
2012-09-18,97.4525
2012-09-19,97.4525
2012-09-20,97.4525
2012-09-21,97.4525
2012-09-24,97.4525
2012-09-25,97.4525
2012-09-26,97.4525
2012-09-27,97.4525
2012-09-28,97.4525
2012-10-01,97.7193
2012-10-02,97.7193
2012-10-03,97.7193
2012-10-04,97.7193
2012-10-05,97.7193
2012-10-08,97.7193
2012-10-09,97.7193
2012-10-10,97.7193
2012-10-11,97.7193
2012-10-12,97.7193
2012-10-15,97.7193
2012-10-16,97.7193
2012-10-17,97.7193
2012-10-18,97.7193
2012-10-19,97.7193
2012-10-22,97.7193
2012-10-23,97.7193
2012-10-24,97.7193
2012-10-25,97.7193
2012-10-26,97.7193
2012-10-31,97.7193
2012-11-01,98.0777
2012-11-02,98.0777
2012-11-05,98.0777
2012-11-06,98.0777
2012-11-07,98.0777
2012-11-08,98.0777
2012-11-09,98.0777
2012-11-12,98.0777
2012-11-13,98.0777
2012-11-14,98.0777
2012-11-15,98.0777
2012-11-16,98.0777
2012-11-19,98.0777
2012-11-20,98.0777
2012-11-21,98.0777
2012-11-23,98.0777
2012-11-26,98.0777
2012-11-27,98.0777
2012-11-28,98.0777
2012-11-29,98.0777
2012-11-30,98.0777
2012-12-03,98.0777
2012-12-04,98.0777
2012-12-05,98.0777
2012-12-06,98.0777
2012-12-07,98.0777
2012-12-10,98.0777
2012-12-11,98.0777
2012-12-12,98.0777
2012-12-13,98.0777
2012-12-14,98.0777
2012-12-17,98.0777
2012-12-18,98.0777
2012-12-19,98.0777
2012-12-20,98.0777
2012-12-21,98.0777
2012-12-24,98.0777
2012-12-26,98.0777
2012-12-27,98.0777
2012-12-28,98.0777
2012-12-31,98.0777
2013-01-02,98.0777
2013-01-03,98.0777
2013-01-04,98.0777
2013-01-07,98.0777
2013-01-08,98.0777
2013-01-09,98.0777
2013-01-10,98.0777
2013-01-11,98.0777
2013-01-14,98.0777
2013-01-15,98.0777
2013-01-16,98.0777
2013-01-17,98.0777
2013-01-18,98.0777
2013-01-22,98.0777
2013-01-23,98.0777
2013-01-24,98.0777
2013-01-25,98.0777
2013-01-28,98.0777
2013-01-29,98.0777
2013-01-30,98.0777
2013-01-31,98.0777
2013-02-01,98.7941
2013-02-04,98.7941
2013-02-05,98.7941
2013-02-06,98.7941
2013-02-07,98.7941
2013-02-08,98.7941
2013-02-11,98.7941
2013-02-12,98.7941
2013-02-13,98.7941
2013-02-14,98.7941
2013-02-15,98.7941
2013-02-19,98.7941
2013-02-20,98.7941
2013-02-21,98.7941
2013-02-22,98.7941
2013-02-25,98.7941
2013-02-26,98.7941
2013-02-27,98.7941
2013-02-28,98.7941
2013-03-01,99.1921
2013-03-04,99.1921
2013-03-05,99.1921
2013-03-06,99.1921
2013-03-07,99.1921
2013-03-08,99.1921
2013-03-11,99.1921
2013-03-12,99.1921
2013-03-13,99.1921
2013-03-14,99.1921
2013-03-15,99.1921
2013-03-18,99.1921
2013-03-19,99.1921
2013-03-20,99.1921
2013-03-21,99.1921
2013-03-22,99.1921
2013-03-25,99.1921
2013-03-26,99.1921
2013-03-27,99.1921
2013-03-28,99.1921
2013-04-01,99.1065
2013-04-02,99.1065
2013-04-03,99.1065
2013-04-04,99.1065
2013-04-05,99.1065
2013-04-08,99.1065
2013-04-09,99.1065
2013-04-10,99.1065
2013-04-11,99.1065
2013-04-12,99.1065
2013-04-15,99.1065
2013-04-16,99.1065
2013-04-17,99.1065
2013-04-18,99.1065
2013-04-19,99.1065
2013-04-22,99.1065
2013-04-23,99.1065
2013-04-24,99.1065
2013-04-25,99.1065
2013-04-26,99.1065
2013-04-29,99.1065
2013-04-30,99.1065
2013-05-01,99.1839
2013-05-02,99.1839
2013-05-03,99.1839
2013-05-06,99.1839
2013-05-07,99.1839
2013-05-08,99.1839
2013-05-09,99.1839
2013-05-10,99.1839
2013-05-13,99.1839
2013-05-14,99.1839
2013-05-15,99.1839
2013-05-16,99.1839
2013-05-17,99.1839
2013-05-20,99.1839
2013-05-21,99.1839
2013-05-22,99.1839
2013-05-23,99.1839
2013-05-24,99.1839
2013-05-28,99.1839
2013-05-29,99.1839
2013-05-30,99.1839
2013-05-31,99.1839
2013-06-03,99.1839
2013-06-04,99.1839
2013-06-05,99.1839
2013-06-06,99.1839
2013-06-07,99.1839
2013-06-10,99.1839
2013-06-11,99.1839
2013-06-12,99.1839
2013-06-13,99.1839
2013-06-14,99.1839
2013-06-17,99.1839
2013-06-18,99.1839
2013-06-19,99.1839
2013-06-20,99.1839
2013-06-21,99.1839
2013-06-24,99.1839
2013-06-25,99.1839
2013-06-26,99.1839
2013-06-27,99.1839
2013-06-28,99.1839
2013-07-01,99.0814
2013-07-02,99.0814
2013-07-03,99.0814
2013-07-05,99.0814
2013-07-08,99.0814
2013-07-09,99.0814
2013-07-10,99.0814
2013-07-11,99.0814
2013-07-12,99.0814
2013-07-15,99.0814
2013-07-16,99.0814
2013-07-17,99.0814
2013-07-18,99.0814
2013-07-19,99.0814
2013-07-22,99.0814
2013-07-23,99.0814
2013-07-24,99.0814
2013-07-25,99.0814
2013-07-26,99.0814
2013-07-29,99.0814
2013-07-30,99.0814
2013-07-31,99.0814
2013-08-01,99.6543
2013-08-02,99.6543
2013-08-05,99.6543
2013-08-06,99.6543
2013-08-07,99.6543
2013-08-08,99.6543
2013-08-09,99.6543
2013-08-12,99.6543
2013-08-13,99.6543
2013-08-14,99.6543
2013-08-15,99.6543
2013-08-16,99.6543
2013-08-19,99.6543
2013-08-20,99.6543
2013-08-21,99.6543
2013-08-22,99.6543
2013-08-23,99.6543
2013-08-26,99.6543
2013-08-27,99.6543
2013-08-28,99.6543
2013-08-29,99.6543
2013-08-30,99.6543
2013-09-03,99.6543
2013-09-04,99.6543
2013-09-05,99.6543
2013-09-06,99.6543
2013-09-09,99.6543
2013-09-10,99.6543
2013-09-11,99.6543
2013-09-12,99.6543
2013-09-13,99.6543
2013-09-16,99.6543
2013-09-17,99.6543
2013-09-18,99.6543
2013-09-19,99.6543
2013-09-20,99.6543
2013-09-23,99.6543
2013-09-24,99.6543
2013-09-25,99.6543
2013-09-26,99.6543
2013-09-27,99.6543
2013-09-30,99.6543
2013-10-01,100.082
2013-10-02,100.082
2013-10-03,100.082
2013-10-04,100.082
2013-10-07,100.082
2013-10-08,100.082
2013-10-09,100.082
2013-10-10,100.082
2013-10-11,100.082
2013-10-14,100.082
2013-10-15,100.082
2013-10-16,100.082
2013-10-17,100.082
2013-10-18,100.082
2013-10-21,100.082
2013-10-22,100.082
2013-10-23,100.082
2013-10-24,100.082
2013-10-25,100.082
2013-10-28,100.082
2013-10-29,100.082
2013-10-30,100.082
2013-10-31,100.082
2013-11-01,100.3158
2013-11-04,100.3158
2013-11-05,100.3158
2013-11-06,100.3158
2013-11-07,100.3158
2013-11-08,100.3158
2013-11-11,100.3158
2013-11-12,100.3158
2013-11-13,100.3158
2013-11-14,100.3158
2013-11-15,100.3158
2013-11-18,100.3158
2013-11-19,100.3158
2013-11-20,100.3158
2013-11-21,100.3158
2013-11-22,100.3158
2013-11-25,100.3158
2013-11-26,100.3158
2013-11-27,100.3158
2013-11-29,100.3158
2013-12-02,100.3158
2013-12-03,100.3158
2013-12-04,100.3158
2013-12-05,100.3158
2013-12-06,100.3158
2013-12-09,100.3158
2013-12-10,100.3158
2013-12-11,100.3158
2013-12-12,100.3158
2013-12-13,100.3158
2013-12-16,100.3158
2013-12-17,100.3158
2013-12-18,100.3158
2013-12-19,100.3158
2013-12-20,100.3158
2013-12-23,100.3158
2013-12-24,100.3158
2013-12-26,100.3158
2013-12-27,100.3158
2013-12-30,100.3158
2013-12-31,100.3158
2014-01-02,100.3158
2014-01-03,100.3158
2014-01-06,100.3158
2014-01-07,100.3158
2014-01-08,100.3158
2014-01-09,100.3158
